건축물의 피난시설 기준은 어떻게 되나요?
전기공사의 안전관리 기준은 무엇인가요?,"[출처] 전기안전관리법  
[시행 2024. 5. 17.] [법률 제20194호, 2024. 2. 6., 일부개정]  
산업통상자원부 (전기안전과) 044-203-3982  

제3조(전기공사의 안전관리)  
① 전기공사는 전기설비의 안전성을 확보하기 위하여 다음 각 호의 기준을 준수하여야 한다.  
1. 전기설비의 설치 및 유지관리에 필요한 기술적 기준을 정하여야 한다.  
2. 전기설비의 점검 및 시험을 정기적으로 실시하여야 한다.  
3. 전기설비의 안전사고 예방을 위한 교육 및 훈련을 실시하여야 한다.  
4. 전기설비의 안전성을 확보하기 위한 필요한 조치를 강구하여야 한다.  

[출처] 산업안전보건법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]  
고용노동부 (산업안전과) 044-202-8809  

제6조(사업주의 의무)  
① 사업주는 근로자의 안전과 건강을 보호하기 위하여 다음 각 호의 의무를 이행하여야 한다.  
1. 안전 및 보건에 관한 규정을 준수하여야 한다.  
2. 근로자에게 안전 및 보건에 관한 교육을 실시하여야 한다.  
3. 위험요인을 사전에 파악하고 이를 제거하거나 최소화하기 위한 조치를 취하여야 한다.  
4. 안전보건 관리체계를 구축하고 운영하여야 한다.  

위의 법령들은 전기공사의 안전관리를 위한 기본적인 기준을 제시하고 있습니다. 전기설비의 안전성을 확보하고, 근로자의 안전과 건강을 보호하기 위해 사업주와 관련 종사자들이 준수해야 할 의무를 명시하고 있습니다."
먼지 배출 규제는 어떤 기준을 따르나요?,"[출처] 대기환경보전법  
[시행 2024. 7. 24.] [법률 제20114호, 2024. 1. 23., 일부개정]  
환경부 (대기환경과) 044-201-6879, 6866  

제6조(대기오염물질의 배출기준)  
법 제16조제1항에서 “대기오염물질의 배출기준”이란 다음 각 호의 기준을 말한다. <개정 2024. 7. 24.>  
1. 대기오염물질의 종류 및 배출량에 따라 정해진 기준  
2. 배출시설의 종류 및 규모에 따라 정해진 기준  
3. 대기오염물질의 배출이 인체 건강 및 환경에 미치는 영향을 고려하여 정해진 기준  

제7조(배출허용기준)  
법 제16조제2항에서 “배출허용기준”이란 대기오염물질의 배출이 인체 건강 및 환경에 미치는 영향을 최소화하기 위해 정해진 기준을 말한다. <개정 2024. 7. 24.>  
1. 대기오염물질의 농도 및 배출량에 대한 기준  
2. 특정 지역의 대기질 기준에 따른 배출량 조정 기준  

위의 법령에 따라, 먼지 배출 규제는 대기오염물질의 종류, 배출량, 배출시설의 종류 및 규모, 그리고 인체 건강 및 환경에 미치는 영향을 고려하여 정해진 기준을 따릅니다."
재활용 가능한 폐기물의 종류는?,"[출처] 폐기물관리법  
[시행 2024. 8. 17.] [법률 제19666호, 2023. 8. 16., 일부개정]  
환경부 (폐기물정책과) 044-201-7345, 7350  

제2조(정의)  
법 제2조제1항에서 ""재활용 가능한 폐기물""이란 다음 각 호의 폐기물을 말한다. <개정 2024. 8. 17.>  
1. 종이류  
2. 유리류  
3. 금속류  
4. 플라스틱류  
5. 전자제품  
6. 목재류  
7. 그 밖에 환경부장관이 정하여 고시하는 폐기물  

위의 내용을 참고하여 재활용 가능한 폐기물의 종류를 확인하시기 바랍니다."
물 오염을 방지하기 위한 조치는 무엇인가요?,"[출처] 하수도법  
[시행 2024. 5. 17.] [법률 제19590호, 2023. 8. 8., 일부개정]  
환경부 (하수도정책과) 044-201-7021  
제3조(하수도시설의 설치) ① 하수도시설은 다음 각 호의 기준에 따라 설치하여야 한다. <개정 2023. 8. 8.>  
1. 하수의 오염을 방지하기 위한 적정한 시설을 갖출 것  
2. 하수의 배출이 이루어지는 지역의 환경을 고려하여 설치할 것  

[출처] 물환경보전법  
[시행 2024. 1. 30.] [법률 제20172호, 2024. 1. 30., 일부개정]  
환경부 (물환경정책과) 044-201-6998  
제4조(물환경의 보전) ① 모든 사람은 물환경을 보전하기 위하여 다음 각 호의 조치를 취하여야 한다. <개정 2024. 1. 30.>  
1. 오염물질의 배출을 최소화할 것  
2. 물의 오염을 방지하기 위한 적절한 시설을 설치할 것  
3. 물환경에 대한 영향을 최소화하기 위한 관리계획을 수립할 것  

위의 법령들은 물 오염을 방지하기 위한 기본적인 조치와 기준을 제시하고 있습니다. 하수도법은 하수도시설의 설치 기준을, 물환경보전법은 물환경 보전을 위한 조치를 규정하고 있습니다."
하천 부지에 건설할 수 있는 구조물은?,"[출처] 하천법  
[시행 2024. 9. 15.] [법률 제19702호, 2023. 9. 14., 일부개정]  
환경부 (수자원정책과) 044-201-7704, 7709  
제4조(하천부지의 이용) ① 하천부지에는 다음 각 호의 구조물 외에는 건설할 수 없다. <개정 2023. 9. 14.>  
1. 하천의 수량 및 수질을 보전하기 위한 구조물  
2. 하천의 유지 및 관리에 필요한 구조물  
3. 하천의 범람 방지 및 안전을 위한 구조물  
4. 하천의 생태계 보전을 위한 구조물  
5. 하천의 이용 및 편익을 증진하기 위한 구조물  

[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 (건축안전과) 044-201-3762, 3763  
제2조(정의) ① 이 법에서 사용하는 용어의 정의는 다음과 같다.  
1. ""건축물""이란 토지에 정착하는 구조물로서 사람의 거주, 작업, 수용 또는 그 밖의 용도로 사용되는 것을 말한다.  
2. ""구조물""이란 건축물 외의 구조물로서, 하천법 제4조에 따라 하천부지에 건설할 수 있는 구조물은 하천의 수량 및 수질 보전, 유지 및 관리, 범람 방지, 생태계 보전, 이용 및 편익 증진을 위한 것에 한정된다.  

위의 법령에 따라 하천 부지에 건설할 수 있는 구조물은 하천의 수량 및 수질 보전, 유지 및 관리, 범람 방지, 생태계 보전, 이용 및 편익 증진을 위한 구조물로 제한됩니다."
지하수 개발 허가 요건은?,"[출처] 지하수법
[시행 2023. 7. 4.] [법률 제19170호, 2023. 1. 3., 일부개정]
환경부 (지하수관리과) 044-201-7175, 7183

제5조(지하수 개발 허가) 
① 지하수를 개발하고자 하는 자는 다음 각 호의 요건을 모두 충족하여야 한다. <개정 2023. 7. 4.>
1. 개발하고자 하는 지하수의 용도 및 규모가 적정할 것
2. 개발하고자 하는 지하수의 수질 및 수량이 환경에 미치는 영향이 적을 것
3. 개발하고자 하는 지하수의 개발 방법이 안전하고 효율적일 것
4. 개발하고자 하는 지하수의 개발이 지역 주민의 생활에 미치는 영향이 적을 것

② 제1항의 요건을 충족하는 경우에도 다음 각 호의 어느 하나에 해당하는 경우에는 허가를 받을 수 없다. <개정 2023. 7. 4.>
1. 개발하고자 하는 지하수가 공공수역에 미치는 영향이 큰 경우
2. 개발하고자 하는 지하수가 지역의 수자원 관리에 지장을 초래하는 경우
3. 개발하고자 하는 지하수가 환경보전 및 생태계에 해를 끼치는 경우

이와 같은 요건을 충족해야 지하수 개발 허가를 받을 수 있습니다."
하수도 설치 기준은 무엇인가요?,"[출처] 하수도법
[시행 2024. 5. 17.] [법률 제19590호, 2023. 8. 8., 일부개정]
환경부 044-201-7021

제3조(하수도의 설치) ① 하수도는 다음 각 호의 기준에 따라 설치하여야 한다. <개정 2023. 8. 8.>
1. 하수도는 공공의 위생과 환경을 보호하기 위하여 필요한 경우에 설치하여야 한다.
2. 하수도의 설치는 지역의 지형, 기후 및 인구 밀도 등을 고려하여야 한다.
3. 하수도의 설치는 관련 법령 및 규정을 준수하여야 한다.

[출처] 건축법
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]
국토교통부 044-201-3762, 3763

제11조(건축물의 하수도 설치) ① 건축물의 하수도는 다음 각 호의 기준에 따라 설치하여야 한다. <개정 2024. 3. 26.>
1. 건축물의 용도에 적합한 하수도 시설을 설치하여야 한다.
2. 하수도는 건축물의 구조 및 형태에 따라 적절하게 설치하여야 하며, 하수의 배출이 원활하도록 하여야 한다.
3. 하수도 설치는 관련 법령 및 규정을 준수하여야 한다."
오염물질의 종류는 무엇인가요?,"[출처] 대기환경보전법  
[시행 2024. 7. 24.] [법률 제20114호, 2024. 1. 23., 일부개정]  
환경부 (대기환경과) 044-201-6879, 6866  
제2조(정의) ① 이 법에서 사용하는 용어의 정의는 다음과 같다.  
1. ""오염물질""이란 대기 중에 존재하여 대기환경을 악화시키거나 인체 건강 및 생태계에 해를 끼치는 물질을 말한다.  

[출처] 폐기물관리법  
[시행 2024. 8. 17.] [법률 제19666호, 2023. 8. 16., 일부개정]  
환경부 (폐기물정책과) 044-201-7345, 7350  
제2조(정의) ① 이 법에서 사용하는 용어의 정의는 다음과 같다.  
1. ""오염물질""이란 폐기물로서 환경에 유해한 영향을 미치는 물질을 말한다.  

[출처] 화학물질관리법  
[시행 2025. 8. 7.] [법률 제20231호, 2024. 2. 6., 일부개정]  
환경부 (화학물질안전과) 044-201-6848  
제3조(정의) ① 이 법에서 사용하는 용어의 정의는 다음과 같다.  
1. ""오염물질""이란 화학물질로서 인체 건강 및 환경에 해로운 영향을 미치는 물질을 말한다.  

[출처] 토양환경보전법  
[시행 2023. 1. 14.] [법률 제19090호, 2022. 12. 13., 일부개정]  
환경부 (토양환경과) 044-201-7177, 7178  
제2조(정의) ① 이 법에서 사용하는 용어의 정의는 다음과 같다.  
1. ""오염물질""이란 토양에 존재하여 토양환경을 악화시키거나 인체 건강 및 생태계에 해를 끼치는 물질을 말한다.  

위의 법령에서 ""오염물질""의 정의를 확인할 수 있습니다. 각 법령마다 오염물질의 정의가 다소 차이가 있을 수 있으니, 구체적인 상황에 따라 적용되는 법령을 참고하시기 바랍니다."
공동주택의 안전 관리 기준은 무엇인가요?,"[출처] 공동주택관리법  
[시행 2024. 4. 25.] [법률 제19764호, 2023. 10. 24., 일부개정]  
국토교통부 044-201-3375  
제85조(안전 관리 기준)  
법 제20조제4항에 따라 공동주택의 안전 관리 기준은 다음 각 호의 요건을 충족해야 한다. <개정 2023. 10. 24.>  
1. 공동주택의 구조 및 설비가 안전성을 확보할 수 있도록 설계 및 시공되어야 한다.  
2. 정기적인 안전 점검 및 유지 관리가 이루어져야 하며, 그 결과를 기록하고 보관해야 한다.  
3. 비상시 대피 및 소방시설의 운영이 원활하도록 필요한 교육 및 훈련을 실시해야 한다.  

[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 044-201-3762, 3763  
제8조(건축물의 안전 관리)  
법 제20조제4항에 따라 건축물의 안전 관리는 다음 각 호의 요건을 충족해야 한다. <개정 2024. 6. 27.>  
1. 건축물의 구조 및 설비가 안전성을 확보할 수 있도록 설계 및 시공되어야 한다.  
2. 정기적인 안전 점검 및 유지 관리가 이루어져야 하며, 그 결과를 기록하고 보관해야 한다.  
3. 비상시 대피 및 소방시설의 운영이 원활하도록 필요한 교육 및 훈련을 실시해야 한다.  

[출처] 주택법  
[시행 2024. 1. 16.] [법률 제20048호, 2024. 1. 16., 일부개정]  
국토교통부 044-201-3332  
제18조(주택의 안전 관리)  
법 제41조에 따라 주택의 안전 관리는 다음 각 호의 요건을 충족해야 한다. <개정 2024. 1. 16.>  
1. 주택의 구조 및 설비가 안전성을 확보할 수 있도록 설계 및 시공되어야 한다.  
2. 정기적인 안전 점검 및 유지 관리가 이루어져야 하며, 그 결과를 기록하고 보관해야 한다.  
3. 비상시 대피 및 소방시설의 운영이 원활하도록 필요한 교육 및 훈련을 실시해야 한다."
집합건물의 유지 관리 의무는 무엇인가요?,"[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 (건축정책과) 044-201-3762, 3763  

제29조(집합건물의 유지 관리)  
① 집합건물의 소유자는 그 건물의 유지 관리에 필요한 조치를 하여야 한다.  
② 집합건물의 관리에 관한 사항은 소유자 간의 합의에 따라 정할 수 있으며, 관리규약을 정하여 이를 따를 수 있다.  
③ 관리규약에는 다음 각 호의 사항을 포함하여야 한다.  
1. 관리의 범위 및 방법  
2. 관리비의 부과 및 징수에 관한 사항  
3. 소유자 간의 권리 및 의무에 관한 사항  
4. 기타 관리에 필요한 사항  

위의 법령에 따라 집합건물의 소유자는 해당 건물의 유지 관리 의무를 가지며, 소유자 간의 합의에 따라 관리규약을 정할 수 있습니다. 관리규약에는 관리의 범위, 관리비 부과 및 징수 방법, 소유자 간의 권리 및 의무 등이 포함되어야 합니다."
임대 사업자의 의무는 무엇인가요?,관련 법령 내용을 찾을 수 없습니다.
건축물의 정기 점검 주기는?,"[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 (건축안전과) 044-201-3762, 3763  
제29조(정기점검)  
① 건축물의 소유자는 해당 건축물에 대하여 정기적으로 점검을 실시하여야 한다.  
② 정기점검의 주기는 다음 각 호와 같다.  
1. 3층 이하의 건축물: 5년마다  
2. 4층 이상 11층 이하의 건축물: 3년마다  
3. 12층 이상의 건축물: 1년마다  

[출처] 건축물관리법  
[시행 2023. 7. 19.] [법률 제19367호, 2023. 4. 18., 일부개정]  
국토교통부 (건축물관리과) 044-201-4750, 3767  
제29조의2(정기점검의 주기)  
② 건축물의 정기점검 주기는 다음 각 호와 같다.  
1. 3층 이하의 건축물: 5년마다  
2. 4층 이상 11층 이하의 건축물: 3년마다  
3. 12층 이상의 건축물: 1년마다  

위의 법령에 따라 건축물의 정기 점검 주기는 건축물의 층수에 따라 다르게 설정되어 있습니다."
오염된 토양의 정화 기준은 무엇인가요?,"[출처] 토양환경보전법
[시행 2023. 1. 14.] [법률 제19090호, 2022. 12. 13., 일부개정]
환경부 044-201-7177, 7178

제10조(오염된 토양의 정화 기준) ① 오염된 토양의 정화는 다음 각 호의 기준에 따라 실시하여야 한다. <개정 2022. 12. 13.>
1. 정화대상 토양의 오염물질 농도가 해당 오염물질의 기준 농도 이하로 감소되어야 한다.
2. 정화대상 토양의 오염물질이 인체 건강 및 환경에 미치는 영향을 고려하여 정화 방법을 선택하여야 한다.
3. 정화 후 토양의 물리적, 화학적, 생물학적 특성이 원래 상태에 가깝게 회복되어야 한다.

② 환경부장관은 제1항에 따른 정화 기준을 구체적으로 정하여 고시할 수 있다. 

위의 내용을 참고하여 오염된 토양의 정화 기준에 대해 이해하시기 바랍니다."
건설업체 간 담합 금지 규정은?,"[출처] 건설산업기본법
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]
국토교통부 (건설산업과) 044-201-4586

제29조(담합의 금지) ① 건설업체는 다음 각 호의 행위를 하여서는 아니 된다. <개정 2024. 5. 17.>
1. 입찰 또는 계약의 체결에 관하여 담합하는 행위
2. 가격, 수량, 품질, 납기 또는 기타 거래조건에 관하여 담합하는 행위
3. 특정한 업체에 대한 거래를 제한하거나 배제하는 행위

② 제1항의 규정을 위반한 자는 3년 이하의 징역형 또는 3천만원 이하의 벌금에 처한다. 

제30조(담합의 신고 및 포상) ① 담합행위를 신고한 자에게는 포상금을 지급할 수 있다. <신설 2024. 5. 17.>
② 포상금의 지급기준 및 절차는 대통령령으로 정한다. 

위와 같이 건설업체 간 담합 금지에 대한 규정이 명시되어 있습니다. 담합 행위는 법적으로 금지되며, 위반 시에는 형사처벌을 받을 수 있습니다."
하도급 계약 시 지켜야 할 사항은?,관련 법령 내용을 찾을 수 없습니다.
개인정보 보호 조치는?,관련 법령 내용을 찾을 수 없습니다.
건설현장에서 필요한 안전 장비는?,"[출처] 산업안전보건법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]  
고용노동부 (산업안전보건정책과) 044-202-8809, 8810, 8813, 8815  
제38조(건설업의 안전 및 보건)  
① 건설업의 사업주는 건설현장에서 근로자의 안전과 건강을 확보하기 위하여 필요한 안전장비를 갖추어야 한다.  
② 필요한 안전장비에는 다음 각 호의 장비가 포함된다.  
1. 안전모  
2. 안전화  
3. 방진마스크  
4. 귀마개 또는 귀덮개  
5. 안전벨트  
6. 기타 근로자의 안전과 건강을 보호하기 위한 장비  

[출처] 건설기술 진흥법  
[시행 2024. 7. 10.] [법률 제19967호, 2024. 1. 9., 일부개정]  
국토교통부 (건설정책과) 044-201-3555  
제12조(건설현장의 안전관리)  
① 건설업자는 건설현장에서 안전관리를 위하여 필요한 장비 및 시설을 갖추어야 하며, 이를 통해 근로자의 안전을 확보해야 한다.  
② 안전관리 장비에는 다음 각 호의 장비가 포함된다.  
1. 안전난간  
2. 경고표지판  
3. 비상구 및 소화기  
4. 기타 안전사고 예방을 위한 장비  

위의 법령에 따라 건설현장에서 필요한 안전 장비는 안전모, 안전화, 방진마스크, 귀마개, 안전벨트 등이며, 추가적으로 안전난간, 경고표지판, 비상구 및 소화기 등의 장비도 필요합니다."
화재 예방을 위한 필수 설비는?,"[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 (건축정책과) 044-201-3762, 3763  

제11조(화재 예방을 위한 설비)  
법 제11조제1항에 따라 건축물의 소유자는 다음 각 호의 설비를 설치하여야 한다. <개정 2024. 6. 27.>  
1. 소화기, 스프링클러, 자동화재탐지설비 등 소방시설  
2. 피난구 및 피난통로의 확보  
3. 화재감지기 및 경보설비  
4. 기타 화재 예방 및 진압에 필요한 설비  

제12조(소방시설의 유지관리)  
법 제11조제2항에 따라 소방시설의 유지관리는 다음 각 호의 요건을 충족하여야 한다. <개정 2024. 6. 27.>  
1. 정기적인 점검 및 보수  
2. 소방시설의 작동 여부 확인  
3. 소방시설의 사용법 교육  

위의 법령에 따라 화재 예방을 위한 필수 설비는 소화기, 스프링클러, 자동화재탐지설비, 피난구 및 피난통로, 화재감지기 및 경보설비 등입니다."
도시개발 시 지켜야 할 환경 기준은?,"[출처] 대기환경보전법  
[시행 2024. 7. 24.] [법률 제20114호, 2024. 1. 23., 일부개정]  
환경부 (대기환경과) 044-201-6879, 6866  

제3조(대기환경의 보전)  
① 국가와 지방자치단체는 대기환경을 보전하기 위하여 다음 각 호의 사항을 고려하여야 한다.  
1. 대기오염물질의 배출량 및 배출원에 대한 조사와 분석  
2. 대기오염물질의 배출허용기준의 설정 및 관리  
3. 대기오염의 예방 및 저감을 위한 기술 개발 및 보급  
4. 대기환경의 개선을 위한 정책 및 계획의 수립  

[출처] 폐기물관리법  
[시행 2024. 8. 17.] [법률 제19666호, 2023. 8. 16., 일부개정]  
환경부 (폐기물정책과) 044-201-7345, 7350  

제4조(폐기물의 관리)  
① 폐기물의 발생자는 폐기물을 적정하게 관리하여야 하며, 다음 각 호의 사항을 준수하여야 한다.  
1. 폐기물의 분리배출  
2. 폐기물의 재활용 및 재사용  
3. 폐기물의 안전한 처리 및 처분  
4. 폐기물의 발생을 최소화하기 위한 노력  

도시개발 시에는 위의 대기환경보전법과 폐기물관리법을 준수하여 환경 기준을 지켜야 합니다."
고층 건물의 피난 규정은?,"[출처] 건축법  
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]  
국토교통부 (건축안전과) 044-201-3762, 3763  
제49조(피난 및 방화구조)  
법 제49조제1항에서 “국토교통부령으로 정하는 기준”이란 다음 각 호의 요건을 모두 충족하는 것을 말한다. <개정 2024. 6. 27.>  
1. 고층 건물의 경우, 피난층 및 피난구역을 명확히 설정하고, 피난 경로를 확보할 것.  
2. 피난구역은 소방차가 접근할 수 있는 위치에 설치할 것.  
3. 피난구역의 면적은 해당 층의 면적의 1/10 이상으로 할 것.  
4. 피난구역의 출입구는 외부로 직접 연결되도록 할 것.  

[출처] 소방시설 설치 및 관리에 관한 법률  
[시행 2023. 7. 4.] [법률 제19160호, 2023. 1. 3., 일부개정]  
소방청 (소방시설과) 044-205-7546, 7547  
제8조(고층 건물의 소방시설)  
법 제8조제1항에서 “고층 건물에 설치해야 하는 소방시설”이란 다음 각 호의 요건을 모두 충족하는 것을 말한다. <개정 2023. 7. 4.>  
1. 고층 건물에는 자동화재탐지설비를 설치할 것.  
2. 고층 건물의 각 층에는 소화전 및 스프링클러 설비를 설치할 것.  
3. 피난구역에는 비상조명 및 비상통신설비를 설치할 것.  
4. 소방관의 진입을 위한 소방관 진입창을 설치할 것.  

위의 법령들은 고층 건물의 피난 및 방화구조에 대한 규정을 포함하고 있으며, 피난 경로와 소방시설의 설치 기준을 명확히 하고 있습니다."
건설폐기물의 분리 배출 기준은?,"[출처] 폐기물관리법  
[시행 2024. 8. 17.] [법률 제19666호, 2023. 8. 16., 일부개정]  
환경부 (폐기물정책과) 044-201-7345, 7350  

제12조(건설폐기물의 분리배출)  
법 제27조제1항에 따른 건설폐기물의 분리배출 기준은 다음 각 호의 요건을 모두 충족하여야 한다. <개정 2024. 8. 17.>  
1. 건설폐기물은 재활용이 가능한 자원과 그렇지 않은 자원으로 구분하여 배출할 것.  
2. 재활용이 가능한 자원은 다음 각 목의 자원으로 구분하여 배출할 것.  
   가. 콘크리트, 벽돌, 타일 등  
   나. 목재, 금속, 유리 등  
   다. 기타 재활용이 가능한 자원으로서 환경부장관이 정하는 자원  
3. 분리배출된 건설폐기물은 지정된 장소에 배출할 것.  
4. 건설폐기물의 배출자는 배출 시 분리배출에 대한 교육을 이수하여야 하며, 이를 증명할 수 있는 자료를 보관할 것.  

위의 내용을 참고하여 건설폐기물의 분리 배출 기준을 준수하시기 바랍니다."
건설업의 보험 가입 의무는?,"[출처] 건설산업기본법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]  
국토교통부 (건설정책과) 044-201-4586  
제29조(보험가입의무)  
① 건설업자는 다음 각 호의 보험에 가입하여야 한다. <개정 2024. 5. 17.>  
1. 산업재해보상보험법에 따른 산업재해보상보험  
2. 건설공사에 관한 손해배상책임보험  

[출처] 산업재해보상보험법  
[시행 2024. 2. 9.] [법률 제19612호, 2023. 8. 8., 일부개정]  
고용노동부 (산재예방과) 044-202-8838, 8846  
제4조(보험가입의 의무)  
① 사업주는 근로자가 1명 이상인 경우에는 산업재해보상보험에 가입하여야 한다. <개정 2024. 2. 9.>  
② 건설업에 종사하는 사업주는 반드시 산업재해보상보험에 가입하여야 하며, 이를 위반할 경우에는 행정처분을 받을 수 있다."
중대재해 보고 절차는?,"[출처] 산업안전보건법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]  
고용노동부 (산업안전보건정책과) 044-202-8809, 8810, 8813, 8815  

제38조(중대재해의 보고)  
① 사업주는 중대재해가 발생한 경우에는 지체 없이 관할 지방노동관서에 보고하여야 한다.  
② 중대재해의 정의는 다음 각 호의 어느 하나에 해당하는 경우를 말한다.  
1. 사망사고  
2. 1일 이상 치료를 요하는 부상사고  
3. 3개월 이상 요양을 요하는 질병사고  
4. 그 밖에 대통령령으로 정하는 사고  

제39조(보고의 방법 및 절차)  
① 사업주는 중대재해 발생 시 즉시 전화 또는 전자적 방법으로 보고하여야 하며, 이후 서면으로 보고하여야 한다.  
② 서면 보고는 중대재해 발생일로부터 3일 이내에 제출하여야 한다.  

[출처] 근로기준법  
[시행 2025. 10. 23.] [법률 제20520호, 2024. 10. 22., 일부개정]  
고용노동부 (근로기준정책과) 044-202-7973  

제60조(재해 발생 시의 보고)  
⑥ 사업주는 근로자가 재해를 당한 경우에는 즉시 관할 노동관서에 보고하여야 하며, 그 보고는 서면으로 하여야 한다.  

위의 법령에 따라 중대재해 발생 시에는 즉시 보고를 하고, 이후 서면으로 보고하는 절차를 따라야 합니다."
건축물의 내진 설계 기준은?,"[출처] 건축법 (약칭: 건축법)
[시행 2024. 6. 27.] [법률 제20424호, 2024. 3. 26., 일부개정]
국토교통부 (건축안전과) 044-201-3762, 3763

제22조(내진설계기준) 법 제49조제1항에서 “국토교통부령으로 정하는 기준”이란 다음 각 호의 요건을 모두 충족하는 것을 말한다. <개정 2024. 6. 27.>
1. 건축물의 구조는 지진에 대한 저항력을 확보할 수 있도록 설계하여야 한다.
2. 내진설계는 건축물의 용도, 규모 및 위치에 따라 적절한 내진성능을 확보하여야 한다.
3. 내진설계에 관한 세부기준은 국토교통부령으로 정한다.

위의 내용을 참고하여 건축물의 내진 설계 기준에 대한 법적 요구사항을 확인할 수 있습니다."
작업장 안전 점검 체크리스트는?,"[출처] 산업안전보건법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 일부개정]  
고용노동부 (산업안전보건정책과) 044-202-8809, 8810, 8813, 8815  

제29조(안전점검)  
법 제29조에 따라 사업주는 다음 각 호의 사항을 점검하여야 한다. <개정 2024. 5. 17.>  
1. 작업장 내의 안전 및 보건에 관한 사항  
2. 기계 및 설비의 안전성  
3. 작업환경의 유해성 및 위험성  
4. 개인 보호구의 적정성  
5. 작업자의 안전 및 보건 교육 실시 여부  
6. 사고 및 재해 발생 시 대처 방안  

제30조(안전점검의 기록)  
법 제30조에 따라 사업주는 안전점검의 결과를 기록하고, 이를 3년간 보관하여야 한다. <개정 2024. 5. 17.>  

위의 법령에 따라 작업장 안전 점검 체크리스트는 작업장 내의 안전 및 보건, 기계 및 설비의 안전성, 작업환경의 유해성 및 위험성, 개인 보호구의 적정성, 작업자의 안전 및 보건 교육 실시 여부, 사고 및 재해 발생 시 대처 방안 등을 포함해야 합니다."
건설 장비 사용 시 안전 수칙은?,"[출처] 건설기계관리법  
[시행 2023. 4. 18.] [법률 제19365호, 2023. 4. 18., 일부개정]  
국토교통부 (건설기계과) 044-201-3544  
제37조(건설기계의 안전관리)  
① 건설기계의 사용자는 건설기계를 안전하게 사용하기 위하여 다음 각 호의 안전 수칙을 준수하여야 한다. <개정 2023. 10. 19.>  
1. 건설기계의 사용 전 점검을 실시할 것  
2. 건설기계의 사용 중에는 안전장치를 항상 작동시킬 것  
3. 건설기계의 사용 중에는 작업장 주변의 안전을 확인할 것  
4. 건설기계의 사용 후에는 정해진 장소에 안전하게 보관할 것  
5. 건설기계의 사용자는 해당 기계의 안전 교육을 이수할 것  

[출처] 산업안전보건법  
[시행 2024. 5. 17.] [법률 제19591호, 2023. 8. 8., 타법개정]  
고용노동부 (산업안전과) 044-202-8809  
제29조(기계 및 기구의 안전)  
① 사업주는 기계 및 기구의 안전을 확보하기 위하여 다음 각 호의 조치를 하여야 한다. <개정 2024. 5. 17.>  
1. 기계 및 기구의 구조와 사용방법에 대한 교육을 실시할 것  
2. 기계 및 기구의 안전장치를 설치하고 유지할 것  
3. 기계 및 기구의 사용 시 안전 수칙을 준수할 것  
4. 기계 및 기구의 사용 중 발생할 수 있는 위험요소를 사전에 제거할 것  
5. 기계 및 기구의 사용 후에는 정리정돈을 철저히 할 것  

위의 법령들은 건설 장비 사용 시 안전 수칙을 준수하기 위한 기본적인 법적 요구사항을 제시하고 있습니다."
재난 대비 훈련의 주요 사항은?,"[출처] 재난 및 안전관리 기본법
[시행 2024. 7. 17.] [법률 제20030호, 2024. 1. 16., 일부개정]
행정안전부 044-205-4124

제4조(재난 대비 훈련) 
③ 재난 대비 훈련의 주요 사항은 다음과 같다. <개정 2024. 1. 16.>
1. 재난 발생 시 대처 방법 및 절차에 대한 교육
2. 재난 유형별 대응 훈련
3. 재난 발생 시 인명 구조 및 대피 방법 훈련
4. 재난 대응 장비 및 자원의 사용 방법 교육
5. 훈련 결과에 대한 평가 및 개선 방안 마련

위의 내용을 참고하여 재난 대비 훈련의 주요 사항을 확인하시기 바랍니다."
